,id,text,model,split,few_shot_condtion
60,37b1c863-2453-46dd-b8ba-c0a0e32cffcb,Das Servicepersonal war sehr unfreundlich und langsam.,GPT-3,0,random
61,5656018e-e339-493a-9170-82ce6d177c67,"Das Essen war okay, aber der Preis war definitiv zu hoch.",GPT-3,0,random
62,8b4691bd-a768-4268-bfd8-7ae3cbd9611a,Der Service war sehr unfreundlich und langsam.,GPT-3,0,random
63,19154a27-1cc9-41b8-ad88-5004b537a476,"Das Personal war freundlich und hilfsbereit, aber die Wartezeiten waren etwas lang.",GPT-3,0,random
64,c5793b8f-2c6b-4851-986b-7a84cfd7fd24,Der Service war sehr unfreundlich und langsam.,GPT-3,0,random
65,91229ec5-2309-4594-81e6-7c5f188b09b2,Das Essen war köstlich.,GPT-3,0,random
66,be2fca46-f71a-4fe3-8aa5-e27cabeb3ba7,Das Personal war sehr unfreundlich und unprofessionell.,GPT-3,0,random
67,a51d3720-a4d4-45fc-a9cf-238f8472f4ef,Das Essen war köstlich.,GPT-3,0,random
68,a5e51ba6-73ef-4a12-b4f5-777a119a95c2,Die Atmosphäre war okay.,GPT-3,0,random
69,1c57c11f-3979-4d0c-94b0-b232a8cabdb5,Das Preis-Leistungs-Verhältnis ist hier definitiv nicht angemessen.,GPT-3,0,random
70,5f5d95fd-d6ae-4078-9b70-3e59945aa7ab,"Der Besuch war insgesamt gut, der Service war freundlich, aber das Essen war enttäuschend.",GPT-3,0,random
71,666e66bf-dad7-4aa7-b5d0-cf45f3310397,Das Ambiente war sehr enttäuschend.,GPT-3,0,random
72,992771c1-de94-4c43-927b-75d2a3f400eb,Der Service war sehr unfreundlich.,GPT-3,0,random
73,5b10d1d9-44fc-4f7c-9a52-8ce24a804e8b,Das Essen war köstlich.,GPT-3,0,random
74,abe21922-4609-4a94-a8e2-9da03b75eeca,"Das Personal war sehr freundlich und aufmerksam, aber das Gesamterlebnis war durchschnittlich.",GPT-3,0,random
75,8640e7e5-a4e5-4334-a532-b7e22608c601,Die Suppe war lauwarm und geschmacklos.,GPT-3,0,random
76,b6b5bb7e-5e8c-4501-adca-9229bddf25b8,Das Personal war unfreundlich und unprofessionell.,GPT-3,0,random
77,5f15248f-5644-4cb4-aa8f-06b24101b944,Das Preisniveau ist angemessen.,GPT-3,0,random
78,8a47139b-df3c-47f3-a8f6-50bc887eb6fd,Der Preis ist okay.,GPT-3,0,random
79,e3d5b416-caf6-4a15-9c4f-ab94298fc6f1,Der Service war in Ordnung.,GPT-3,0,random
80,87a811d7-2bb9-4187-a5c9-1c95bf555058,"Das Essen war zwar etwas teuer, aber insgesamt hatten wir einen positiven Eindruck vom Restaurant.",GPT-3,0,random
81,4138621c-161a-4246-a82f-8ae1d9a6a828,"Der Service war in Ordnung, aber insgesamt war der Eindruck neutral.",GPT-3,0,random
82,4bbde2da-a040-4ad2-993b-4ede3156853e,Ein wirklich tolles Restaurant mit einer großartigen Atmosphäre.,GPT-3,0,random
83,f70cd6f7-58b5-4512-a3b2-767efc065de7,Das Preis-Leistungsverhältnis ist angemessen.,GPT-3,0,random
84,1e763e29-6325-49f6-9865-a4220dc79b51,Es war okay.,GPT-3,0,random
85,8048e0ab-5d45-4976-8101-604b4b644c7a,Das Essen war in Ordnung.,GPT-3,0,random
86,5aacc803-3ef8-4685-be41-e913f2f11d5c,Das Essen war wirklich gut und das Preis-Leistungsverhältnis stimmt.,GPT-3,0,random
87,42bd13f4-a621-416e-a2d0-61f8180336d7,"Der Hauptgang war enttäuschend, aber das Dessert war köstlich.",GPT-3,0,random
88,52f20ee5-f802-4096-9500-626e646c5689,Das Essen war enttäuschend.,GPT-3,0,random
89,89a268c8-d1d2-46a9-8dea-5d8f88b8f4ed,Der Service war durchschnittlich.,GPT-3,0,random
90,44ec3f09-6ee2-45e1-be7d-ebd0b6a9b71f,Das Essen ist seinen Preis wert.,GPT-3,0,random
91,0dd19928-1459-40be-b73b-36c4f87317ae,"Das Restaurant war okay, aber das Ambiente hat uns nicht überzeugt.",GPT-3,0,random
92,02bff661-b0bd-49a5-93e4-1f60a28c2b00,Das Restaurant war insgesamt enttäuschend.,GPT-3,0,random
93,782152df-31e6-4b35-a4e6-1082cc0685e6,Das Ambiente ist sehr angenehm.,GPT-3,0,random
94,7dfe2d23-d52a-44d6-8043-438421fbc2ae,Die Atmosphäre war sehr angenehm.,GPT-3,0,random
95,1274ace1-2b16-487b-8bf6-a5c2c0ee2752,Die Pizza war sehr lecker.,GPT-3,0,random
96,49ae75fd-1a2b-499a-bbd8-6d2375fc4cf1,Das Essen war schlecht und die Atmosphäre war auch nicht angenehm.,GPT-3,0,random
97,dcdda690-9429-4827-9394-41d06bdfe57e,Das Essen war sehr lecker.,GPT-3,0,random
98,03591040-c588-429d-b37b-f8768ff80e9a,Das Restaurant hatte eine durchschnittliche Atmosphäre.,GPT-3,0,random
99,2b4583fa-f19f-4301-812f-56242e3aa86b,Die Hauptgerichte waren leider enttäuschend.,GPT-3,0,random
100,9d16358b-1b95-4a0d-a4ab-464d877847a0,"Für das, was man bekommt, ist der Preis definitiv zu hoch.",GPT-3,0,random
101,ca727cba-ac20-4d01-80cf-4184d67b959c,Das Personal war sehr unfreundlich.,GPT-3,0,random
102,a9c6aaa9-d4f4-4150-8bcc-18bdfc363197,Die Preise sind angemessen.,GPT-3,0,random
103,4f63e853-7cc9-4424-8a13-54b865a075dd,Das Ambiente war enttäuschend.,GPT-3,0,random
104,28a40d49-02c2-4847-b2ce-4ae116bce2d9,"Das Ambiente war enttäuschend, aber das Essen war gut und insgesamt war der Eindruck neutral.",GPT-3,0,random
105,879484b9-c768-45bc-968c-e85fb9a3b80a,Das Preisniveau ist angemessen.,GPT-3,0,random
106,8ac5005c-f42c-4c47-af07-89f67e5abfd3,Das Essen ist viel zu teuer.,GPT-3,0,random
107,41bdafaf-e365-4812-99b4-55ae2df67453,Das Essen ist wirklich gut und die Preise sind angemessen.,GPT-3,0,random
108,5f6aab43-5914-4a18-a3aa-3bd26a85c44d,Leider war der Gesamteindruck des Restaurants negativ.,GPT-3,0,random
109,eae98653-545f-4c08-b9ec-0fd376fe0f83,"Die Preise für die Getränke sind angemessen, aber die Preise für das Essen sind zu hoch.",GPT-3,0,random
110,7929b31e-282a-4b56-ab8f-45833ecac551,Das Service war sehr unfreundlich und langsam.,GPT-3,0,random
111,77fd6235-26f1-4f95-ab32-79e8be6cb526,Das Restaurant war okay.,GPT-3,0,random
112,e2fc6433-4393-4d7d-8fce-543de04361ef,"Das Restaurant war okay, aber der Service war wirklich schlecht.",GPT-3,0,random
113,52d1de5f-cdb8-4973-922b-f40afcd90d1f,"Das Ambiente war enttäuschend, der Service war in Ordnung, insgesamt war der Eindruck neutral und das Essen war durchschnittlich.",GPT-3,0,random
114,f565cb2d-729f-406b-b021-0d61adc26726,Der Service war sehr aufmerksam und freundlich.,GPT-3,0,random
115,5fb77ede-c3e4-46c2-9349-b64fdb1f8eb0,"Das Essen war okay, aber insgesamt war der Besuch nicht besonders beeindruckend.",GPT-3,0,random
116,bd73a5fd-51d5-48d3-9379-379cd44414af,Das Personal war sehr freundlich und aufmerksam.,GPT-3,0,random
117,7409156e-0869-434a-9a48-af5f942295eb,Das Essen war enttäuschend und insgesamt hatte ich einen negativen Eindruck vom Restaurant.,GPT-3,0,random
118,244030b6-b322-47da-96cd-03ffe090ebe5,Das Essen war okay.,GPT-3,0,random
119,51bb8cb3-a81d-4292-975b-644dda9d35a6,"Der Service war in Ordnung, aber die Preise waren angemessen.",GPT-3,0,random
120,e8545c37-c2f2-48de-8402-7e5adcba6b15,Das Steak war zäh und nicht gut gewürzt.,GPT-3,1,random
121,0ca3ca40-691c-4579-9bbd-c42ce7366bbc,"Der Service war sehr freundlich und zuvorkommend, jedoch waren die Wartezeiten etwas lang und die Preise etwas hoch.",GPT-3,1,random
122,441ead39-6919-4c1d-8538-01e0b87961ae,Ein tolles italienisches Restaurant.,GPT-3,1,random
123,73d28d96-2da0-4843-930d-c0322219468e,Das Restaurant hat mir sehr gut gefallen.,GPT-3,1,random
124,07393232-2ee0-44aa-8457-bfce4c20e703,Das Essen war leider nicht besonders gut.,GPT-3,1,random
125,e58c483e-e6a7-4c2a-ae21-6fba46224f96,"Das Essen war leider nicht gut, es war kalt und geschmacklos.",GPT-3,1,random
126,01576ff0-a81d-4155-9ad0-c069293a3513,Das Restaurant ist sehr laut und ungemütlich.,GPT-3,1,random
127,8fafb47a-5b42-4f4a-8e0e-d1eeeb99ebf4,Der Service war in Ordnung.,GPT-3,1,random
128,ba301d35-93d0-49df-b731-10caa11b13c7,Die Atmosphäre war sehr angenehm.,GPT-3,1,random
129,4139ba78-6e03-41d4-9f45-30d2206663a6,Der Service war in Ordnung.,GPT-3,1,random
130,9b0bb5b7-634f-4a5d-8e8f-d7335d35a3e1,Ein sehr nettes Lokal im LOC von LOC.,GPT-3,1,random
131,d6b341d6-392a-4632-8c3a-8e915366bc19,Das Personal war unfreundlich und unprofessionell.,GPT-3,1,random
132,754a0c25-bc06-4a7b-8853-f38934f44a89,Das Essen war köstlich.,GPT-3,1,random
133,e9ac9742-a3aa-4821-bd3a-e2d87ce51da0,Das Essen war wirklich köstlich.,GPT-3,1,random
134,24cbbe31-9461-42ae-af48-ce00a6cdd5d9,Die Atmosphäre ist sehr angenehm und gemütlich.,GPT-3,1,random
135,3000e434-8737-4c8e-841a-ee12fc90e645,Der Service war ausgezeichnet.,GPT-3,1,random
136,e3c12f1f-3883-4f9f-9381-0079afeb2eb5,"Das Ambiente war sehr schön und gemütlich, aber die Preise waren etwas zu hoch.",GPT-3,1,random
137,df0519e2-cbe5-42c8-933e-213e422cc076,Das Restaurant hat eine durchschnittliche Atmosphäre und das Essen und der Service waren enttäuschend.,GPT-3,1,random
138,258298eb-514e-4248-8e9f-28f4f79d8cb4,"Die Einrichtung ist ganz schön, aber nichts Besonderes.",GPT-3,1,random
139,9e3aa13a-9267-4887-84c7-9e0dc8d992e4,Das Essen war leider nicht besonders gut.,GPT-3,1,random
140,b805df44-2b3d-4fcb-a210-b6397f05a5c0,Das Restaurant hat ein durchschnittliches Ambiente.,GPT-3,1,random
141,ee827e0b-59f2-413a-add8-45c7df573f09,Der Service war sehr unfreundlich und das Essen hat überhaupt nicht geschmeckt.,GPT-3,1,random
142,30bf25ae-267f-4372-b89c-0bc57b8c9dcb,"Der Service war freundlich und aufmerksam, jedoch etwas langsam.",GPT-3,1,random
143,5c81261f-93ce-4d64-ace0-77151e68d247,Das Restaurant hat eine durchschnittliche Atmosphäre.,GPT-3,1,random
144,781a55f5-e7fd-4231-8135-bfbae63907b9,"Es war okay, aber nichts Besonderes.",GPT-3,1,random
145,fd45b320-7719-4588-ba8b-dcccb4022a9e,"Das Essen war sehr lecker und das Personal war sehr freundlich, aber das Ambiente war etwas enttäuschend.",GPT-3,1,random
146,6cc2353a-5aec-4052-afb2-f531a98d9742,Der Service war in Ordnung.,GPT-3,1,random
147,5f2b005f-4aca-4cf2-aa64-8448d9fd1442,Die Preise sind viel zu hoch und nicht gerechtfertigt.,GPT-3,1,random
148,e2fa98bd-4cc3-4479-ba3e-5e317e3d4f67,Das Ambiente war sehr laut und ungemütlich.,GPT-3,1,random
149,d45f4be8-5604-4a74-9019-764f2a082c50,"Das Essen ist zwar etwas teurer als sonst beim LOC, aber auch um mindestens 2 Klassen besser.",GPT-3,1,random
150,4ebf9f4c-cce8-4ea1-97ed-c54db5b26182,"Der Service war okay, nichts Besonderes.",GPT-3,1,random
151,e548a49e-4647-4af2-a85c-ef3d8e14b084,Die Atmosphäre war sehr angenehm und das Preis-Leistungs-Verhältnis stimmte.,GPT-3,1,random
152,07bf61e9-b13e-400c-9c1c-67c4d7e06032,Das Personal war sehr unfreundlich und unprofessionell.,GPT-3,1,random
153,9b769204-eb04-4315-b89e-326045a343e9,Die Preise sind viel zu teuer für die Qualität des Essens.,GPT-3,1,random
154,abd8f00e-75e1-4eb9-8544-798601a0c87e,Ich war sehr enttäuscht von diesem Restaurant.,GPT-3,1,random
155,a387f549-dfd1-4cb5-ba87-8972c20c0a1c,"Das Preis-Leistungs-Verhältnis ist angemessen, das Essen war in Ordnung und der Service war gut.",GPT-3,1,random
156,4fc4524d-5c22-42ea-9875-ae8103d76cf1,Wir waren begeistert von dem Restaurant und werden auf jeden Fall wiederkommen.,GPT-3,1,random
157,33960ca3-cd9e-4271-aef9-f999e0751e66,Das Restaurant hinterließ einen durchschnittlichen Eindruck.,GPT-3,1,random
158,1b1e7c0f-f73e-4a7d-b556-fd30a0b7bd8b,"Die Preise sind etwas hoch, aber insgesamt war der Besuch okay.",GPT-3,1,random
159,e87f7940-1dc2-4142-b8d3-087254233e10,"Das Restaurant hat eine tolle Atmosphäre, aber der Service war enttäuschend.",GPT-3,1,random
160,5ed278d9-73db-4090-a89c-9ed9e0d862a1,"Der Service war in Ordnung, aber insgesamt waren wir mit dem Restaurant nicht zufrieden.",GPT-3,1,random
161,83ed6e52-c4e7-4ceb-9c80-636b055f1e9f,Der Service war in Ordnung.,GPT-3,1,random
162,04042a7e-d22d-4ad9-9327-5b71ba80f5e4,Die Preise sind angemessen.,GPT-3,1,random
163,fc651d4b-2f38-4171-8a60-5fdbf3f6b391,Leider war unser Besuch im Restaurant enttäuschend.,GPT-3,1,random
164,3d7cb167-a52a-4b43-b4de-8db1cc17c7c3,Der Service war in Ordnung.,GPT-3,1,random
165,359ec2d6-d850-45dc-a6ee-f1bdc886c176,"Die Atmosphäre war enttäuschend, aber insgesamt war der Besuch positiv.",GPT-3,1,random
166,a71241b6-0905-45a9-9086-7e9f6dcd6ebb,"Der Gesamteindruck des Restaurants war in Ordnung, das Essen jedoch sehr gut.",GPT-3,1,random
167,c67dd7a5-855b-49ca-8af8-3c215d1b71dc,Die Preise waren angemessen für die gebotene Qualität.,GPT-3,1,random
168,a40086c8-92ad-4b08-805b-861451d3a80e,"Die Rechnung war viel zu hoch für das, was wir bekommen haben.",GPT-3,1,random
169,57dd0e10-ad76-48fa-8414-b3262e50de0e,Der Geschmack des Hauptgerichts war enttäuschend.,GPT-3,1,random
170,afe03d60-4509-4682-9757-fadea8289379,Die Atmosphäre war sehr angenehm.,GPT-3,1,random
171,2492d037-70fa-4fbd-ad58-010afe03c70d,Der Service war in Ordnung.,GPT-3,1,random
172,bf73a074-ad12-4975-b212-9779428711d8,Das Essen war köstlich.,GPT-3,1,random
173,18ed6c91-339c-4d03-8eef-8106d01ead52,Das Restaurant hat mich enttäuscht.,GPT-3,1,random
174,8b265dfa-a676-41cb-a081-6a3ed903c073,Der Preis ist angemessen.,GPT-3,1,random
175,6e8b9cd4-92d7-43ec-ab6c-4f66346a6f0f,Der Service war durchschnittlich.,GPT-3,1,random
176,953f5567-cd68-43d9-bc7e-257b34cffdc8,Das Ambiente war okay.,GPT-3,1,random
177,9254ae43-0b62-4af1-a74a-8058920196ca,Der Service war leider sehr unfreundlich und inkompetent.,GPT-3,1,random
178,427774d0-b019-42d3-b37e-f630a575162e,"Das Essen war zwar gut, aber die Preise waren viel zu hoch.",GPT-3,1,random
179,f8cd8c7d-e0ac-44c4-a594-098a71892114,Das Essen war köstlich.,GPT-3,1,random
180,9474a2a1-cd6b-482b-86ff-7f0b987ce31b,Die Preise sind angemessen.,GPT-3,1,random
181,7beee2e6-2b01-43a8-abfd-72c30161c3f0,"Der Service war okay, aber insgesamt war der Eindruck des Ambientes nicht besonders.",GPT-3,1,random
182,622eefd0-22cd-4232-8842-79530803d9e4,Die Atmosphäre im Restaurant war sehr angenehm.,GPT-3,1,random
183,f1f6989b-3b1c-4f15-87b3-0dcdc62300d8,Die Bedienung war sehr unfreundlich.,GPT-3,1,random
184,7b374244-7189-4b9b-bdd1-80d976fbe6aa,Es war okay.,GPT-3,1,random
185,36ede483-ab74-438b-a991-c6aceed5450f,Das Restaurant hat eine wunderschöne Atmosphäre und wir waren sehr zufrieden.,GPT-3,1,random
186,c8970c33-d6a8-4665-b9d0-5c0f7011819b,Das Restaurant hat uns sehr gut gefallen.,GPT-3,1,random
187,aa41d40b-f1ee-4871-8b2a-9be7e9c5fe66,Das Restaurant hat eine durchschnittliche Atmosphäre.,GPT-3,1,random
188,c3d8df19-2487-4b9b-91bc-5b2da35badbc,Die Atmosphäre war sehr angenehm.,GPT-3,1,random
189,4e3fcec7-4482-469d-bc0c-4d022fe1e486,Das Restaurant war sehr laut und ungemütlich.,GPT-3,1,random
190,9f64f2e6-5528-403b-a872-b2f2659d4cd2,Die Preise sind fair und angemessen.,GPT-3,1,random
191,dc3f8ee9-54a1-4902-bda4-f3fa751b5d26,"Das Essen war in Ordnung, aber der Dessert war wirklich köstlich.",GPT-3,1,random
192,7c0a795e-2e54-4edf-a2b0-97d6a26c5f1b,Die Speisen waren köstlich und das gesamte Erlebnis im Restaurant war sehr angenehm.,GPT-3,1,random
193,713a9c5d-90df-4cbe-9ea1-abe50b27b806,Das Essen war in Ordnung.,GPT-3,1,random
194,633edf55-c676-4135-bc21-478fe0ec8849,Ich war von dem Restaurant insgesamt enttäuscht.,GPT-3,1,random
195,b44e79b8-5a68-4955-97af-06866b3b71fe,Die Atmosphäre war in Ordnung.,GPT-3,1,random
196,f3ef46e7-2cf3-4636-9ac8-6b55ecc33c1a,"Das Restaurant war insgesamt enttäuschend, der Service war durchschnittlich, das Essen war schlecht, das Ambiente war nicht angenehm, aber der Service war freundlich.",GPT-3,1,random
197,b7613197-46ea-4134-808d-efa84848b9ec,Das Restaurant bietet eine durchschnittliche Atmosphäre und das Essen ist okay.,GPT-3,1,random
198,295dbad7-ffd7-4031-b8ad-9e196de1ece4,"Das Preis-Leistungs-Verhältnis stimmt hier überhaupt nicht, obwohl das Essen wirklich gut ist.",GPT-3,1,random
199,0bcb85b1-bfa1-46a3-8c1a-576e16915fe1,Die Atmosphäre ist sehr angenehm.,GPT-3,1,random
200,6d731d8d-7156-448c-8fa4-f907325226f0,Die Atmosphäre war sehr angenehm.,GPT-3,1,random
201,48d270bd-4926-458a-a475-440e041078f8,"Das Essen war okay, aber nichts Besonderes.",GPT-3,1,random
202,c23b17b7-e058-4c87-b5f1-d8914b673c2c,"Das Essen ist zwar etwas teurer als sonst beim LOC, aber auch um mindestens 2 Klassen besser.",GPT-3,1,random
203,718d6bca-ac1b-4e48-ac9a-8bdcfa3b0e09,"Es war okay, aber nichts Besonderes.",GPT-3,1,random
204,d99c04ab-67be-4edf-9479-f74305c44e52,"Das Ambiente ist sehr angenehm, das Essen schmeckt gut, aber insgesamt bin ich nicht ganz überzeugt.",GPT-3,1,random
205,2aa62fc6-b00e-4c82-9a20-1322fe8bd3c7,Die Preise waren angemessen.,GPT-3,1,random
206,2af86dee-d20b-45ee-a28d-af5c88b9f40c,Der Service war in Ordnung.,GPT-3,1,random
207,699f8a28-ea6a-404a-af6d-b2a9b01be6cd,Das Restaurant hat ein angenehmes Ambiente und die Preise sind fair.,GPT-3,1,random
208,dfa9cc25-311b-4369-b9df-d409bbd2da9d,Hier war ich wirklich enttäuscht.,GPT-3,1,random
209,635e2282-fef3-4f35-82b7-bdf277be9003,Das Essen war leider nicht genießbar.,GPT-3,1,random
210,eabb4668-adcb-4c00-88b1-28ab4d0d9112,Die Preise sind viel zu hoch für die gebotene Qualität.,GPT-3,1,random
211,e6d41645-789c-42eb-8ce0-25af8ad1a037,Das Ambiente war weder besonders schön noch besonders schlecht.,GPT-3,1,random
212,5beea5ee-159b-43af-8cf3-1ef96484c549,Das Essen war leider nicht genießbar.,GPT-3,1,random
213,16286785-92e7-4679-919b-a4fd3d984da6,Es war ein sehr angenehmer Abend.,GPT-3,1,random
214,a8f7e6d5-9b3d-49ff-b74a-d1b2c8e15d25,Die Musik war viel zu laut und hat die Atmosphäre zerstört.,GPT-3,1,random
215,b7813fa6-1b28-4a0e-b25c-57eee4729f6c,Das Personal war sehr freundlich und zuvorkommend.,GPT-3,1,random
216,9c24ecd6-1c93-4da6-bdb6-f3648dc8db29,Das Essen war köstlich.,GPT-3,1,random
217,f4da3fcf-f69a-493d-baac-37944b10d0a8,Die Preise sind angemessen.,GPT-3,1,random
218,eb7908b4-78ef-4c50-82a3-665a8c3c2c40,Das Essen war leider nicht gut.,GPT-3,1,random
